assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_002313025.1,PRJNA224116,SAMN05567318,,,na,,666,666,Vibrio cholerae,strain=FORC_055,MFDS,latest,Complete Genome,Major,Full,2017/09/19,ASM231302v1,"Food-borne Pathogen Omics Research Center, FORC",GCA_002313025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/313/025/GCF_002313025.1_ASM231302v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002313025.1/GCF_002313025.1_ASM231302v1_genomic.fna.gz,VIBR.0621.00013,Vibrio/1-prepare_module/tmp_files/GCF_002313025.1_ASM231302v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002313025.1_ASM231302v1_genomic.fna_prepare-split125N.fna,4095733,2,2,GCF_002313025.1_ASM231302v1_genomic.fna_prepare-split125N.fna,ASM231302v1,FORC_055,Vibrio cholerae FORC_055
GCF_002749635.1,PRJNA224116,SAMN07821484,,,na,,666,666,Vibrio cholerae,strain=E7946,,latest,Complete Genome,Major,Full,2017/11/03,ASM274963v1,Tufts University,GCA_002749635.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/749/635/GCF_002749635.1_ASM274963v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002749635.1/GCF_002749635.1_ASM274963v1_genomic.fna.gz,VIBR.0621.00014,Vibrio/1-prepare_module/tmp_files/GCF_002749635.1_ASM274963v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002749635.1_ASM274963v1_genomic.fna_prepare-split125N.fna,4063073,2,2,GCF_002749635.1_ASM274963v1_genomic.fna_prepare-split125N.fna,ASM274963v1,E7946,Vibrio cholerae E7946
GCF_002892855.1,PRJNA224116,SAMN08323859,,,na,,666,666,Vibrio cholerae,strain=A1552,,latest,Complete Genome,Major,Full,2018/01/19,ASM289285v1,University of Texas at San Antonio,GCA_002892855.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/892/855/GCF_002892855.1_ASM289285v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002892855.1/GCF_002892855.1_ASM289285v1_genomic.fna.gz,VIBR.0621.00015,Vibrio/1-prepare_module/tmp_files/GCF_002892855.1_ASM289285v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002892855.1_ASM289285v1_genomic.fna_prepare-split125N.fna,4085463,2,2,GCF_002892855.1_ASM289285v1_genomic.fna_prepare-split125N.fna,ASM289285v1,A1552,Vibrio cholerae A1552
GCF_003063885.1,PRJNA224116,SAMN08813238,,,na,,666,666,Vibrio cholerae,strain=Sa5Y,,latest,Complete Genome,Major,Full,2018/04/23,ASM306388v1,EPFL/Melanie Blokesch,GCA_003063885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/063/885/GCF_003063885.1_ASM306388v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003063885.1/GCF_003063885.1_ASM306388v1_genomic.fna.gz,VIBR.0621.00016,Vibrio/1-prepare_module/tmp_files/GCF_003063885.1_ASM306388v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003063885.1_ASM306388v1_genomic.fna_prepare-split125N.fna,4050878,2,2,GCF_003063885.1_ASM306388v1_genomic.fna_prepare-split125N.fna,ASM306388v1,Sa5Y,Vibrio cholerae Sa5Y
GCF_003574155.1,PRJNA224116,SAMD00118470,,,na,,666,666,Vibrio cholerae,strain=V060002,,latest,Complete Genome,Major,Full,2018/05/22,ASM357415v1,"Bacteriology I, National Institute of Infectious Diseases",GCA_003574155.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/574/155/GCF_003574155.1_ASM357415v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003574155.1/GCF_003574155.1_ASM357415v1_genomic.fna.gz,VIBR.0621.00001,Vibrio/1-prepare_module/tmp_files/GCF_003574155.1_ASM357415v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003574155.1_ASM357415v1_genomic.fna_prepare-split125N.fna,4057041,1,1,GCF_003574155.1_ASM357415v1_genomic.fna_prepare-split125N.fna,ASM357415v1,V060002,Vibrio cholerae V060002
GCF_003591575.1,PRJNA224116,SAMN07684567,,,na,,666,666,Vibrio cholerae,strain=FORC_073,,latest,Complete Genome,Major,Full,2018/09/24,ASM359157v1,"Food-borne Pathogen Omics Research Center, FORC",GCA_003591575.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/591/575/GCF_003591575.1_ASM359157v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003591575.1/GCF_003591575.1_ASM359157v1_genomic.fna.gz,VIBR.0621.00018,Vibrio/1-prepare_module/tmp_files/GCF_003591575.1_ASM359157v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003591575.1_ASM359157v1_genomic.fna_prepare-split125N.fna,4026094,2,2,GCF_003591575.1_ASM359157v1_genomic.fna_prepare-split125N.fna,ASM359157v1,FORC_073,Vibrio cholerae FORC_073
GCF_003719755.1,PRJNA224116,SAMN10364850,,,na,,666,666,Vibrio cholerae,strain=E4,,latest,Complete Genome,Major,Full,2018/11/11,ASM371975v1,Universite de Sherbrooke,GCA_003719755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/719/755/GCF_003719755.1_ASM371975v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003719755.1/GCF_003719755.1_ASM371975v1_genomic.fna.gz,VIBR.0621.00211,Vibrio/1-prepare_module/tmp_files/GCF_003719755.1_ASM371975v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003719755.1_ASM371975v1_genomic.fna_prepare-split125N.fna,4293523,3,2,GCF_003719755.1_ASM371975v1_genomic.fna_prepare-split125N.fna,ASM371975v1,E4,Vibrio cholerae E4
GCF_004117115.1,PRJNA224116,SAMN08384473,,,na,,666,666,Vibrio cholerae,strain=FORC_076,,latest,Complete Genome,Major,Full,2019/01/29,ASM411711v1,"Food-borne Pathogen Omics Research Center, FORC",GCA_004117115.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/117/115/GCF_004117115.1_ASM411711v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_004117115.1/GCF_004117115.1_ASM411711v1_genomic.fna.gz,VIBR.0621.00020,Vibrio/1-prepare_module/tmp_files/GCF_004117115.1_ASM411711v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_004117115.1_ASM411711v1_genomic.fna_prepare-split125N.fna,4021495,2,2,GCF_004117115.1_ASM411711v1_genomic.fna_prepare-split125N.fna,ASM411711v1,FORC_076,Vibrio cholerae FORC_076
GCF_004328575.1,PRJNA224116,SAMN11029208,,,na,,666,666,Vibrio cholerae,strain=20000,,latest,Complete Genome,Major,Full,2019/03/06,ASM432857v1,Research Institute for Plague Control,GCA_004328575.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/328/575/GCF_004328575.1_ASM432857v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_004328575.1/GCF_004328575.1_ASM432857v1_genomic.fna.gz,VIBR.0621.00022,Vibrio/1-prepare_module/tmp_files/GCF_004328575.1_ASM432857v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_004328575.1_ASM432857v1_genomic.fna_prepare-split125N.fna,4052696,2,2,GCF_004328575.1_ASM432857v1_genomic.fna_prepare-split125N.fna,ASM432857v1,20000,Vibrio cholerae 20000
GCF_008369605.1,PRJNA224116,SAMN12572458,,,na,,666,666,Vibrio cholerae,strain=RFB16,,latest,Complete Genome,Major,Full,2019/09/11,ASM836960v1,University of Pittsburgh,GCA_008369605.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/369/605/GCF_008369605.1_ASM836960v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_008369605.1/GCF_008369605.1_ASM836960v1_genomic.fna.gz,VIBR.0621.00212,Vibrio/1-prepare_module/tmp_files/GCF_008369605.1_ASM836960v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_008369605.1_ASM836960v1_genomic.fna_prepare-split125N.fna,4138412,3,2,GCF_008369605.1_ASM836960v1_genomic.fna_prepare-split125N.fna,ASM836960v1,RFB16,Vibrio cholerae RFB16
GCF_008369625.1,PRJNA224116,SAMN12572457,,,na,,666,666,Vibrio cholerae,strain=RFB05,,latest,Complete Genome,Major,Full,2019/09/11,ASM836962v1,University of Pittsburgh,GCA_008369625.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/369/625/GCF_008369625.1_ASM836962v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_008369625.1/GCF_008369625.1_ASM836962v1_genomic.fna.gz,VIBR.0621.00024,Vibrio/1-prepare_module/tmp_files/GCF_008369625.1_ASM836962v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_008369625.1_ASM836962v1_genomic.fna_prepare-split125N.fna,4357322,2,2,GCF_008369625.1_ASM836962v1_genomic.fna_prepare-split125N.fna,ASM836962v1,RFB05,Vibrio cholerae RFB05
GCF_009762895.1,PRJNA224116,SAMN12648323,,,na,,666,666,Vibrio cholerae,strain=3528-08,,latest,Complete Genome,Major,Full,2019/12/18,ASM976289v1,CDC,GCA_009762895.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/895/GCF_009762895.1_ASM976289v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009762895.1/GCF_009762895.1_ASM976289v1_genomic.fna.gz,VIBR.0621.00025,Vibrio/1-prepare_module/tmp_files/GCF_009762895.1_ASM976289v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009762895.1_ASM976289v1_genomic.fna_prepare-split125N.fna,4126541,2,2,GCF_009762895.1_ASM976289v1_genomic.fna_prepare-split125N.fna,ASM976289v1,3528-08,Vibrio cholerae 3528-08
GCF_009762915.1,PRJNA224116,SAMN12648320,,,na,,666,666,Vibrio cholerae,strain=2015V-1126,,latest,Complete Genome,Major,Full,2019/12/18,ASM976291v1,CDC,GCA_009762915.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/915/GCF_009762915.1_ASM976291v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009762915.1/GCF_009762915.1_ASM976291v1_genomic.fna.gz,VIBR.0621.00026,Vibrio/1-prepare_module/tmp_files/GCF_009762915.1_ASM976291v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009762915.1_ASM976291v1_genomic.fna_prepare-split125N.fna,4020471,2,2,GCF_009762915.1_ASM976291v1_genomic.fna_prepare-split125N.fna,ASM976291v1,2015V-1126,Vibrio cholerae 2015V-1126
GCF_009762945.1,PRJNA224116,SAMN12648319,,,na,,666,666,Vibrio cholerae,strain=3566-06,,latest,Complete Genome,Major,Full,2019/12/18,ASM976294v1,CDC,GCA_009762945.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/945/GCF_009762945.1_ASM976294v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009762945.1/GCF_009762945.1_ASM976294v1_genomic.fna.gz,VIBR.0621.00027,Vibrio/1-prepare_module/tmp_files/GCF_009762945.1_ASM976294v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009762945.1_ASM976294v1_genomic.fna_prepare-split125N.fna,4109315,2,2,GCF_009762945.1_ASM976294v1_genomic.fna_prepare-split125N.fna,ASM976294v1,3566-06,Vibrio cholerae 3566-06
GCF_009762965.1,PRJNA224116,SAMN12648318,,,na,,666,666,Vibrio cholerae,strain=3523-03,,latest,Complete Genome,Major,Full,2019/12/18,ASM976296v1,CDC,GCA_009762965.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/965/GCF_009762965.1_ASM976296v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009762965.1/GCF_009762965.1_ASM976296v1_genomic.fna.gz,VIBR.0621.00029,Vibrio/1-prepare_module/tmp_files/GCF_009762965.1_ASM976296v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009762965.1_ASM976296v1_genomic.fna_prepare-split125N.fna,4117952,2,2,GCF_009762965.1_ASM976296v1_genomic.fna_prepare-split125N.fna,ASM976296v1,3523-03,Vibrio cholerae 3523-03
GCF_009762985.1,PRJNA224116,SAMN12648314,,,na,,666,666,Vibrio cholerae,strain=3569-08,,latest,Complete Genome,Major,Full,2019/12/18,ASM976298v1,CDC,GCA_009762985.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/762/985/GCF_009762985.1_ASM976298v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009762985.1/GCF_009762985.1_ASM976298v1_genomic.fna.gz,VIBR.0621.00031,Vibrio/1-prepare_module/tmp_files/GCF_009762985.1_ASM976298v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009762985.1_ASM976298v1_genomic.fna_prepare-split125N.fna,4056460,2,2,GCF_009762985.1_ASM976298v1_genomic.fna_prepare-split125N.fna,ASM976298v1,3569-08,Vibrio cholerae 3569-08
GCF_009763045.1,PRJNA224116,SAMN12648312,,,na,,666,666,Vibrio cholerae,strain=3541-04,,latest,Complete Genome,Major,Full,2019/12/18,ASM976304v1,CDC,GCA_009763045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/045/GCF_009763045.1_ASM976304v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763045.1/GCF_009763045.1_ASM976304v1_genomic.fna.gz,VIBR.0621.00033,Vibrio/1-prepare_module/tmp_files/GCF_009763045.1_ASM976304v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763045.1_ASM976304v1_genomic.fna_prepare-split125N.fna,4129040,2,2,GCF_009763045.1_ASM976304v1_genomic.fna_prepare-split125N.fna,ASM976304v1,3541-04,Vibrio cholerae 3541-04
GCF_009763065.1,PRJNA224116,SAMN12648311,,,na,,666,666,Vibrio cholerae,strain=2015V-1118,,latest,Complete Genome,Major,Full,2019/12/18,ASM976306v1,CDC,GCA_009763065.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/065/GCF_009763065.1_ASM976306v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763065.1/GCF_009763065.1_ASM976306v1_genomic.fna.gz,VIBR.0621.00034,Vibrio/1-prepare_module/tmp_files/GCF_009763065.1_ASM976306v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763065.1_ASM976306v1_genomic.fna_prepare-split125N.fna,4030666,2,2,GCF_009763065.1_ASM976306v1_genomic.fna_prepare-split125N.fna,ASM976306v1,2015V-1118,Vibrio cholerae 2015V-1118
GCF_009763665.1,PRJNA224116,SAMN12648322,,,na,,666,666,Vibrio cholerae,strain=2011EL-1271,,latest,Complete Genome,Major,Full,2019/12/18,ASM976366v1,CDC,GCA_009763665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/665/GCF_009763665.1_ASM976366v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763665.1/GCF_009763665.1_ASM976366v1_genomic.fna.gz,VIBR.0621.00036,Vibrio/1-prepare_module/tmp_files/GCF_009763665.1_ASM976366v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763665.1_ASM976366v1_genomic.fna_prepare-split125N.fna,4081455,2,2,GCF_009763665.1_ASM976366v1_genomic.fna_prepare-split125N.fna,ASM976366v1,2011EL-1271,Vibrio cholerae 2011EL-1271
GCF_009763825.1,PRJNA224116,SAMN12648321,,,na,,666,666,Vibrio cholerae,strain=F9993,,latest,Complete Genome,Major,Full,2019/12/18,ASM976382v1,CDC,GCA_009763825.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/763/825/GCF_009763825.1_ASM976382v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009763825.1/GCF_009763825.1_ASM976382v1_genomic.fna.gz,VIBR.0621.00037,Vibrio/1-prepare_module/tmp_files/GCF_009763825.1_ASM976382v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009763825.1_ASM976382v1_genomic.fna_prepare-split125N.fna,4133129,2,2,GCF_009763825.1_ASM976382v1_genomic.fna_prepare-split125N.fna,ASM976382v1,F9993,Vibrio cholerae F9993
GCF_009799825.1,PRJNA224116,SAMN13613314,,,na,,666,666,Vibrio cholerae,,CTMA_1441,latest,Complete Genome,Major,Full,2019/12/25,ASM979982v1,Universite catholique de Louvain,GCA_009799825.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/799/825/GCF_009799825.1_ASM979982v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_009799825.1/GCF_009799825.1_ASM979982v1_genomic.fna.gz,VIBR.0621.00038,Vibrio/1-prepare_module/tmp_files/GCF_009799825.1_ASM979982v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_009799825.1_ASM979982v1_genomic.fna_prepare-split125N.fna,4042783,2,2,GCF_009799825.1_ASM979982v1_genomic.fna_prepare-split125N.fna,ASM979982v1,nan,Vibrio cholerae nan
GCF_012275105.1,PRJNA224116,SAMN12648317,,,na,,666,666,Vibrio cholerae,strain=2010V-1116,,latest,Chromosome,Major,Full,2020/04/13,ASM1227510v1,CDC,GCA_012275105.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/275/105/GCF_012275105.1_ASM1227510v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_012275105.1/GCF_012275105.1_ASM1227510v1_genomic.fna.gz,VIBR.0621.00039,Vibrio/1-prepare_module/tmp_files/GCF_012275105.1_ASM1227510v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_012275105.1_ASM1227510v1_genomic.fna_prepare-split125N.fna,4130471,2,2,GCF_012275105.1_ASM1227510v1_genomic.fna_prepare-split125N.fna,ASM1227510v1,2010V-1116,Vibrio cholerae 2010V-1116
GCF_013357605.1,PRJNA224116,SAMN14944057,,,na,,666,666,Vibrio cholerae,strain=W10G,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335760v1,EPFL,GCA_013357605.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/605/GCF_013357605.1_ASM1335760v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357605.1/GCF_013357605.1_ASM1335760v1_genomic.fna.gz,VIBR.0621.00040,Vibrio/1-prepare_module/tmp_files/GCF_013357605.1_ASM1335760v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357605.1_ASM1335760v1_genomic.fna_prepare-split125N.fna,4062055,2,2,GCF_013357605.1_ASM1335760v1_genomic.fna_prepare-split125N.fna,ASM1335760v1,W10G,Vibrio cholerae W10G
GCF_013357625.1,PRJNA224116,SAMN14944065,,,na,,666,666,Vibrio cholerae,strain=SL4G,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335762v1,EPFL,GCA_013357625.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/625/GCF_013357625.1_ASM1335762v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357625.1/GCF_013357625.1_ASM1335762v1_genomic.fna.gz,VIBR.0621.00042,Vibrio/1-prepare_module/tmp_files/GCF_013357625.1_ASM1335762v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357625.1_ASM1335762v1_genomic.fna_prepare-split125N.fna,4127605,2,2,GCF_013357625.1_ASM1335762v1_genomic.fna_prepare-split125N.fna,ASM1335762v1,SL4G,Vibrio cholerae SL4G
GCF_013357645.1,PRJNA224116,SAMN14944067,,,na,,666,666,Vibrio cholerae,strain=SL5Y,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335764v1,EPFL,GCA_013357645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/645/GCF_013357645.1_ASM1335764v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357645.1/GCF_013357645.1_ASM1335764v1_genomic.fna.gz,VIBR.0621.00044,Vibrio/1-prepare_module/tmp_files/GCF_013357645.1_ASM1335764v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357645.1_ASM1335764v1_genomic.fna_prepare-split125N.fna,4033575,2,2,GCF_013357645.1_ASM1335764v1_genomic.fna_prepare-split125N.fna,ASM1335764v1,SL5Y,Vibrio cholerae SL5Y
GCF_013357665.1,PRJNA224116,SAMN14944069,,,na,,666,666,Vibrio cholerae,strain=SO5Y,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335766v1,EPFL,GCA_013357665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/665/GCF_013357665.1_ASM1335766v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357665.1/GCF_013357665.1_ASM1335766v1_genomic.fna.gz,VIBR.0621.00047,Vibrio/1-prepare_module/tmp_files/GCF_013357665.1_ASM1335766v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357665.1_ASM1335766v1_genomic.fna_prepare-split125N.fna,3996878,2,2,GCF_013357665.1_ASM1335766v1_genomic.fna_prepare-split125N.fna,ASM1335766v1,SO5Y,Vibrio cholerae SO5Y
GCF_013357685.1,PRJNA224116,SAMN14944070,,,na,,666,666,Vibrio cholerae,strain=L6G,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335768v1,EPFL,GCA_013357685.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/685/GCF_013357685.1_ASM1335768v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357685.1/GCF_013357685.1_ASM1335768v1_genomic.fna.gz,VIBR.0621.00048,Vibrio/1-prepare_module/tmp_files/GCF_013357685.1_ASM1335768v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357685.1_ASM1335768v1_genomic.fna_prepare-split125N.fna,4024946,2,2,GCF_013357685.1_ASM1335768v1_genomic.fna_prepare-split125N.fna,ASM1335768v1,L6G,Vibrio cholerae L6G
GCF_013357725.1,PRJNA224116,SAMN14944072,,,na,,666,666,Vibrio cholerae,strain=SL6Y,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335772v1,EPFL,GCA_013357725.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/725/GCF_013357725.1_ASM1335772v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357725.1/GCF_013357725.1_ASM1335772v1_genomic.fna.gz,VIBR.0621.00049,Vibrio/1-prepare_module/tmp_files/GCF_013357725.1_ASM1335772v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357725.1_ASM1335772v1_genomic.fna_prepare-split125N.fna,4043567,2,2,GCF_013357725.1_ASM1335772v1_genomic.fna_prepare-split125N.fna,ASM1335772v1,SL6Y,Vibrio cholerae SL6Y
GCF_013357745.1,PRJNA224116,SAMN14944080,,,na,,666,666,Vibrio cholerae,strain=SP6G,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335774v1,EPFL,GCA_013357745.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/745/GCF_013357745.1_ASM1335774v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357745.1/GCF_013357745.1_ASM1335774v1_genomic.fna.gz,VIBR.0621.00050,Vibrio/1-prepare_module/tmp_files/GCF_013357745.1_ASM1335774v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357745.1_ASM1335774v1_genomic.fna_prepare-split125N.fna,4177459,2,2,GCF_013357745.1_ASM1335774v1_genomic.fna_prepare-split125N.fna,ASM1335774v1,SP6G,Vibrio cholerae SP6G
GCF_013357765.1,PRJNA224116,SAMN14944081,,,na,,666,666,Vibrio cholerae,strain=SP7G,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335776v1,EPFL,GCA_013357765.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/765/GCF_013357765.1_ASM1335776v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357765.1/GCF_013357765.1_ASM1335776v1_genomic.fna.gz,VIBR.0621.00051,Vibrio/1-prepare_module/tmp_files/GCF_013357765.1_ASM1335776v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357765.1_ASM1335776v1_genomic.fna_prepare-split125N.fna,4085089,2,2,GCF_013357765.1_ASM1335776v1_genomic.fna_prepare-split125N.fna,ASM1335776v1,SP7G,Vibrio cholerae SP7G
GCF_013357785.1,PRJNA224116,SAMN14944082,,,na,,666,666,Vibrio cholerae,strain=W6G,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335778v1,EPFL,GCA_013357785.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/785/GCF_013357785.1_ASM1335778v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357785.1/GCF_013357785.1_ASM1335778v1_genomic.fna.gz,VIBR.0621.00217,Vibrio/1-prepare_module/tmp_files/GCF_013357785.1_ASM1335778v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357785.1_ASM1335778v1_genomic.fna_prepare-split125N.fna,4475976,3,2,GCF_013357785.1_ASM1335778v1_genomic.fna_prepare-split125N.fna,ASM1335778v1,W6G,Vibrio cholerae W6G
GCF_013357825.1,PRJNA224116,SAMN14944111,,,na,,666,666,Vibrio cholerae,strain=E7G,,latest,Complete Genome,Major,Full,2020/06/17,ASM1335782v1,EPFL,GCA_013357825.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/825/GCF_013357825.1_ASM1335782v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_013357825.1/GCF_013357825.1_ASM1335782v1_genomic.fna.gz,VIBR.0621.00218,Vibrio/1-prepare_module/tmp_files/GCF_013357825.1_ASM1335782v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_013357825.1_ASM1335782v1_genomic.fna_prepare-split125N.fna,4280991,3,2,GCF_013357825.1_ASM1335782v1_genomic.fna_prepare-split125N.fna,ASM1335782v1,E7G,Vibrio cholerae E7G
