assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_001542835.1,PRJNA224116,SAMN02894359,,,na,,287,287,Pseudomonas aeruginosa,strain=F9670,,latest,Complete Genome,Major,Full,2016/01/29,ASM154283v1,MSKCC,GCA_001542835.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/542/835/GCF_001542835.1_ASM154283v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001542835.1/GCF_001542835.1_ASM154283v1_genomic.fna.gz,PSAE.0521.00050,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001542835.1_ASM154283v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001542835.1_ASM154283v1_genomic.fna_prepare-split125N.fna,6794354,1,1,GCF_001542835.1_ASM154283v1_genomic.fna_prepare-split125N.fna,ASM154283v1,F9670,Pseudomonas aeruginosa F9670
GCF_001547955.1,PRJNA224116,SAMD00020552,,,na,,287,287,Pseudomonas aeruginosa,strain=NCGM257,,latest,Complete Genome,Major,Full,2015/02/25,ASM154795v1,National Center for Global Health and Medicine,GCA_001547955.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/547/955/GCF_001547955.1_ASM154795v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001547955.1/GCF_001547955.1_ASM154795v1_genomic.fna.gz,PSAE.0521.00051,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001547955.1_ASM154795v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001547955.1_ASM154795v1_genomic.fna_prepare-split125N.fna,7090694,1,1,GCF_001547955.1_ASM154795v1_genomic.fna_prepare-split125N.fna,ASM154795v1,NCGM257,Pseudomonas aeruginosa NCGM257
GCF_001548135.1,PRJNA224116,SAMD00027370,,,na,,287,287,Pseudomonas aeruginosa,strain=8380,,latest,Complete Genome,Major,Full,2015/08/12,ASM154813v1,Tokushima University,GCA_001548135.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/135/GCF_001548135.1_ASM154813v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001548135.1/GCF_001548135.1_ASM154813v1_genomic.fna.gz,PSAE.0521.00052,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001548135.1_ASM154813v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001548135.1_ASM154813v1_genomic.fna_prepare-split125N.fna,6613260,1,1,GCF_001548135.1_ASM154813v1_genomic.fna_prepare-split125N.fna,ASM154813v1,8380,Pseudomonas aeruginosa 8380
GCF_001548335.1,PRJNA224116,SAMD00042491,,,na,,287,287,Pseudomonas aeruginosa,strain=IOMTU 133,,latest,Complete Genome,Major,Full,2015/12/01,ASM154833v1,"Department of Infectious Diseases, National Center for Global Health and Medicine",GCA_001548335.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/335/GCF_001548335.1_ASM154833v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001548335.1/GCF_001548335.1_ASM154833v1_genomic.fna.gz,PSAE.0521.00003,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001548335.1_ASM154833v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001548335.1_ASM154833v1_genomic.fna_prepare-split125N.fna,6897018,1,1,GCF_001548335.1_ASM154833v1_genomic.fna_prepare-split125N.fna,ASM154833v1,IOMTU 133,Pseudomonas aeruginosa IOMTU 133
GCF_001594325.2,PRJNA224116,SAMN02894356,,,na,,287,287,Pseudomonas aeruginosa,strain=F63912,,latest,Complete Genome,Major,Full,2017/04/14,ASM159432v2,MSKCC,GCA_001594325.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/325/GCF_001594325.2_ASM159432v2,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001594325.2/GCF_001594325.2_ASM159432v2_genomic.fna.gz,PSAE.0521.00001,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001594325.2_ASM159432v2_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001594325.2_ASM159432v2_genomic.fna_prepare-split125N.fna,6618768,1,1,GCF_001594325.2_ASM159432v2_genomic.fna_prepare-split125N.fna,ASM159432v2,F63912,Pseudomonas aeruginosa F63912
GCF_001606045.1,PRJNA224116,SAMN03145716,,,na,,287,287,Pseudomonas aeruginosa,strain=N17-1,,latest,Complete Genome,Major,Full,2016/04/04,ASM160604v1,"Institute of Agro-products Processing Science and Technology, Chinese Academy of Agricultural Sciences",GCA_001606045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/606/045/GCF_001606045.1_ASM160604v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001606045.1/GCF_001606045.1_ASM160604v1_genomic.fna.gz,PSAE.0521.00053,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001606045.1_ASM160604v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001606045.1_ASM160604v1_genomic.fna_prepare-split125N.fna,6370730,1,1,GCF_001606045.1_ASM160604v1_genomic.fna_prepare-split125N.fna,ASM160604v1,N17-1,Pseudomonas aeruginosa N17-1
GCF_001618925.1,PRJNA224116,SAMN04589231,,,na,,287,287,Pseudomonas aeruginosa,strain=ATCC 27853,,latest,Complete Genome,Major,Full,2016/04/12,ASM161892v1,Universiteit van Amsterdam,GCA_001618925.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/618/925/GCF_001618925.1_ASM161892v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001618925.1/GCF_001618925.1_ASM161892v1_genomic.fna.gz,PSAE.0521.00055,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001618925.1_ASM161892v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001618925.1_ASM161892v1_genomic.fna_prepare-split125N.fna,6827737,1,1,GCF_001618925.1_ASM161892v1_genomic.fna_prepare-split125N.fna,ASM161892v1,ATCC 27853,Pseudomonas aeruginosa ATCC 27853
GCF_001632245.1,PRJNA224116,SAMN04893615,,,na,,287,287,Pseudomonas aeruginosa,strain=BAMCPA07-48,,latest,Complete Genome,Major,Full,2016/04/26,ASM163224v1,The Forsyth Institute,GCA_001632245.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/632/245/GCF_001632245.1_ASM163224v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001632245.1/GCF_001632245.1_ASM163224v1_genomic.fna.gz,PSAE.0521.00056,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001632245.1_ASM163224v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001632245.1_ASM163224v1_genomic.fna_prepare-split125N.fna,7021552,1,1,GCF_001632245.1_ASM163224v1_genomic.fna_prepare-split125N.fna,ASM163224v1,BAMCPA07-48,Pseudomonas aeruginosa BAMCPA07-48
GCF_001679685.1,PRJNA224116,SAMN05006707,,,na,,287,287,Pseudomonas aeruginosa,strain=PA121617,,latest,Complete Genome,Major,Full,2016/07/05,ASM167968v1,South China University of Technology,GCA_001679685.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/679/685/GCF_001679685.1_ASM167968v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001679685.1/GCF_001679685.1_ASM167968v1_genomic.fna.gz,PSAE.0521.00285,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001679685.1_ASM167968v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001679685.1_ASM167968v1_genomic.fna_prepare-split125N.fna,6853510,2,1,GCF_001679685.1_ASM167968v1_genomic.fna_prepare-split125N.fna,ASM167968v1,PA121617,Pseudomonas aeruginosa PA121617
GCF_001687285.1,PRJNA224116,SAMN03774891,,,na,,287,287,Pseudomonas aeruginosa,strain=ATCC 27853,,latest,Complete Genome,Major,Full,2016/07/19,ASM168728v1,HKU,GCA_001687285.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/687/285/GCF_001687285.1_ASM168728v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001687285.1/GCF_001687285.1_ASM168728v1_genomic.fna.gz,PSAE.0521.00004,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001687285.1_ASM168728v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001687285.1_ASM168728v1_genomic.fna_prepare-split125N.fna,6833187,1,1,GCF_001687285.1_ASM168728v1_genomic.fna_prepare-split125N.fna,ASM168728v1,ATCC 27853,Pseudomonas aeruginosa ATCC 27853
GCF_001721745.1,PRJNA224116,SAMN04910034,,,na,,287,287,Pseudomonas aeruginosa,strain=PA_D1,,latest,Complete Genome,Major,Full,2016/09/08,ASM172174v1,Nanyang Technological University,GCA_001721745.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/745/GCF_001721745.1_ASM172174v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001721745.1/GCF_001721745.1_ASM172174v1_genomic.fna.gz,PSAE.0521.00006,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001721745.1_ASM172174v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001721745.1_ASM172174v1_genomic.fna_prepare-split125N.fna,6643823,1,1,GCF_001721745.1_ASM172174v1_genomic.fna_prepare-split125N.fna,ASM172174v1,PA_D1,Pseudomonas aeruginosa PA_D1
GCF_001721805.1,PRJNA224116,SAMN04914381,,,na,,287,287,Pseudomonas aeruginosa,strain=PA_D16,,latest,Complete Genome,Major,Full,2016/09/08,ASM172180v1,Nanyang Technological University,GCA_001721805.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/805/GCF_001721805.1_ASM172180v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001721805.1/GCF_001721805.1_ASM172180v1_genomic.fna.gz,PSAE.0521.00010,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001721805.1_ASM172180v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001721805.1_ASM172180v1_genomic.fna_prepare-split125N.fna,6681975,1,1,GCF_001721805.1_ASM172180v1_genomic.fna_prepare-split125N.fna,ASM172180v1,PA_D16,Pseudomonas aeruginosa PA_D16
GCF_001721825.1,PRJNA224116,SAMN04914475,,,na,,287,287,Pseudomonas aeruginosa,strain=PA_D22,,latest,Complete Genome,Major,Full,2016/09/08,ASM172182v1,Nanyang Technological University,GCA_001721825.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/721/825/GCF_001721825.1_ASM172182v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001721825.1/GCF_001721825.1_ASM172182v1_genomic.fna.gz,PSAE.0521.00012,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001721825.1_ASM172182v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001721825.1_ASM172182v1_genomic.fna_prepare-split125N.fna,6681981,1,1,GCF_001721825.1_ASM172182v1_genomic.fna_prepare-split125N.fna,ASM172182v1,PA_D22,Pseudomonas aeruginosa PA_D22
GCF_001722005.2,PRJNA224116,SAMN05717682,,,na,,287,287,Pseudomonas aeruginosa,strain=DN1,,latest,Complete Genome,Major,Full,2016/11/28,ASM172200v2,Northwest University,GCA_001722005.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/005/GCF_001722005.2_ASM172200v2,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001722005.2/GCF_001722005.2_ASM172200v2_genomic.fna.gz,PSAE.0521.00287,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001722005.2_ASM172200v2_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001722005.2_ASM172200v2_genomic.fna_prepare-split125N.fna,6959251,2,1,GCF_001722005.2_ASM172200v2_genomic.fna_prepare-split125N.fna,ASM172200v2,DN1,Pseudomonas aeruginosa DN1
GCF_001722025.1,PRJNA224116,SAMN04910061,,,na,,287,287,Pseudomonas aeruginosa,strain=PA_D5,,latest,Complete Genome,Major,Full,2016/09/08,ASM172202v1,Nanyang Technological University,GCA_001722025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/025/GCF_001722025.1_ASM172202v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001722025.1/GCF_001722025.1_ASM172202v1_genomic.fna.gz,PSAE.0521.00016,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001722025.1_ASM172202v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001722025.1_ASM172202v1_genomic.fna_prepare-split125N.fna,6681992,1,1,GCF_001722025.1_ASM172202v1_genomic.fna_prepare-split125N.fna,ASM172202v1,PA_D5,Pseudomonas aeruginosa PA_D5
GCF_001722045.1,PRJNA224116,SAMN04914386,,,na,,287,287,Pseudomonas aeruginosa,strain=PA_D21,,latest,Complete Genome,Major,Full,2016/09/08,ASM172204v1,Nanyang Technological University,GCA_001722045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/722/045/GCF_001722045.1_ASM172204v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001722045.1/GCF_001722045.1_ASM172204v1_genomic.fna.gz,PSAE.0521.00018,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001722045.1_ASM172204v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001722045.1_ASM172204v1_genomic.fna_prepare-split125N.fna,6639108,1,1,GCF_001722045.1_ASM172204v1_genomic.fna_prepare-split125N.fna,ASM172204v1,PA_D21,Pseudomonas aeruginosa PA_D21
GCF_001729505.1,PRJNA224116,SAMN05715193,,,na,,287,287,Pseudomonas aeruginosa,strain=ATCC 15692,,latest,Complete Genome,Major,Full,2016/09/16,ASM172950v1,"Dalian Hissen Bio-pharm., Ltd.",GCA_001729505.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/729/505/GCF_001729505.1_ASM172950v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001729505.1/GCF_001729505.1_ASM172950v1_genomic.fna.gz,PSAE.0521.00020,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001729505.1_ASM172950v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001729505.1_ASM172950v1_genomic.fna_prepare-split125N.fna,6276434,1,1,GCF_001729505.1_ASM172950v1_genomic.fna_prepare-split125N.fna,ASM172950v1,ATCC 15692,Pseudomonas aeruginosa ATCC 15692
GCF_001750705.1,PRJNA224116,SAMN05729608,,,na,,287,287,Pseudomonas aeruginosa,strain=FA-HZ1,,latest,Complete Genome,Major,Full,2016/10/03,ASM175070v1,Shanghai Jiao Tong University,GCA_001750705.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/750/705/GCF_001750705.1_ASM175070v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001750705.1/GCF_001750705.1_ASM175070v1_genomic.fna.gz,PSAE.0521.00022,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001750705.1_ASM175070v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001750705.1_ASM175070v1_genomic.fna_prepare-split125N.fna,6866790,1,1,GCF_001750705.1_ASM175070v1_genomic.fna_prepare-split125N.fna,ASM175070v1,FA-HZ1,Pseudomonas aeruginosa FA-HZ1
GCF_001792835.1,PRJNA224116,SAMN04455104,,,na,,287,287,Pseudomonas aeruginosa,strain=PA1088,,latest,Complete Genome,Major,Full,2016/10/20,ASM179283v1,LNCC,GCA_001792835.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/792/835/GCF_001792835.1_ASM179283v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001792835.1/GCF_001792835.1_ASM179283v1_genomic.fna.gz,PSAE.0521.00024,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001792835.1_ASM179283v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001792835.1_ASM179283v1_genomic.fna_prepare-split125N.fna,6721480,1,1,GCF_001792835.1_ASM179283v1_genomic.fna_prepare-split125N.fna,ASM179283v1,PA1088,Pseudomonas aeruginosa PA1088
GCF_001792855.1,PRJNA224116,SAMN04455156,,,na,,287,287,Pseudomonas aeruginosa,strain=PA8281,,latest,Complete Genome,Major,Full,2016/10/20,ASM179285v1,LNCC,GCA_001792855.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/792/855/GCF_001792855.1_ASM179285v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001792855.1/GCF_001792855.1_ASM179285v1_genomic.fna.gz,PSAE.0521.00026,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001792855.1_ASM179285v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001792855.1_ASM179285v1_genomic.fna_prepare-split125N.fna,6928736,1,1,GCF_001792855.1_ASM179285v1_genomic.fna_prepare-split125N.fna,ASM179285v1,PA8281,Pseudomonas aeruginosa PA8281
GCF_001792875.1,PRJNA224116,SAMN04455162,,,na,,287,287,Pseudomonas aeruginosa,strain=PA11803,,latest,Complete Genome,Major,Full,2016/10/20,ASM179287v1,LNCC,GCA_001792875.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/792/875/GCF_001792875.1_ASM179287v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001792875.1/GCF_001792875.1_ASM179287v1_genomic.fna.gz,PSAE.0521.00028,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001792875.1_ASM179287v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001792875.1_ASM179287v1_genomic.fna_prepare-split125N.fna,7006578,1,1,GCF_001792875.1_ASM179287v1_genomic.fna_prepare-split125N.fna,ASM179287v1,PA11803,Pseudomonas aeruginosa PA11803
GCF_001870265.1,PRJNA224116,SAMN04455155,,,na,,287,287,Pseudomonas aeruginosa,strain=PA7790,,latest,Complete Genome,Major,Full,2016/11/07,ASM187026v1,LNCC,GCA_001870265.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/870/265/GCF_001870265.1_ASM187026v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001870265.1/GCF_001870265.1_ASM187026v1_genomic.fna.gz,PSAE.0521.00288,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001870265.1_ASM187026v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001870265.1_ASM187026v1_genomic.fna_prepare-split125N.fna,7067711,2,1,GCF_001870265.1_ASM187026v1_genomic.fna_prepare-split125N.fna,ASM187026v1,PA7790,Pseudomonas aeruginosa PA7790
GCF_001874465.1,PRJNA224116,SAMN05969160,,,na,,287,287,Pseudomonas aeruginosa,,B10W,latest,Complete Genome,Major,Full,2016/11/10,ASM187446v1,University of Hawaii,GCA_001874465.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/874/465/GCF_001874465.1_ASM187446v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001874465.1/GCF_001874465.1_ASM187446v1_genomic.fna.gz,PSAE.0521.00031,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001874465.1_ASM187446v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001874465.1_ASM187446v1_genomic.fna_prepare-split125N.fna,6723378,1,1,GCF_001874465.1_ASM187446v1_genomic.fna_prepare-split125N.fna,ASM187446v1,nan,Pseudomonas aeruginosa nan
GCF_001879525.1,PRJNA224116,SAMN04209275,,,na,,287,287,Pseudomonas aeruginosa,strain=Paer4_119,,latest,Complete Genome,Major,Full,2016/11/16,ASM187952v1,Institute of Biochemistry and Biophysics of the Polish Academy of Sciences,GCA_001879525.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/879/525/GCF_001879525.1_ASM187952v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001879525.1/GCF_001879525.1_ASM187952v1_genomic.fna.gz,PSAE.0521.00033,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001879525.1_ASM187952v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001879525.1_ASM187952v1_genomic.fna_prepare-split125N.fna,6504659,1,1,GCF_001879525.1_ASM187952v1_genomic.fna_prepare-split125N.fna,ASM187952v1,Paer4_119,Pseudomonas aeruginosa Paer4_119
GCF_001900195.1,PRJNA224116,SAMN03940423,,,na,,287,287,Pseudomonas aeruginosa,strain=SCVFeb,,latest,Complete Genome,Major,Full,2016/12/12,ASM190019v1,Leibniz Institute DSMZ,GCA_001900195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/195/GCF_001900195.1_ASM190019v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001900195.1/GCF_001900195.1_ASM190019v1_genomic.fna.gz,PSAE.0521.00035,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001900195.1_ASM190019v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001900195.1_ASM190019v1_genomic.fna_prepare-split125N.fna,6213026,1,1,GCF_001900195.1_ASM190019v1_genomic.fna_prepare-split125N.fna,ASM190019v1,SCVFeb,Pseudomonas aeruginosa SCVFeb
GCF_001900265.1,PRJNA224116,SAMN03940420,,,na,,287,287,Pseudomonas aeruginosa,strain=NHmuc,,latest,Complete Genome,Major,Full,2016/12/12,ASM190026v1,Leibniz Institute DSMZ,GCA_001900265.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/900/265/GCF_001900265.1_ASM190026v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_001900265.1/GCF_001900265.1_ASM190026v1_genomic.fna.gz,PSAE.0521.00038,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001900265.1_ASM190026v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_001900265.1_ASM190026v1_genomic.fna_prepare-split125N.fna,6213276,1,1,GCF_001900265.1_ASM190026v1_genomic.fna_prepare-split125N.fna,ASM190026v1,NHmuc,Pseudomonas aeruginosa NHmuc
GCF_002075065.1,PRJNA224116,SAMN04452263,,,na,,287,287,Pseudomonas aeruginosa,strain=PA_154197,,latest,Complete Genome,Major,Full,2017/03/29,ASM207506v1,HKU,GCA_002075065.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/075/065/GCF_002075065.1_ASM207506v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_002075065.1/GCF_002075065.1_ASM207506v1_genomic.fna.gz,PSAE.0521.00040,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_002075065.1_ASM207506v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_002075065.1_ASM207506v1_genomic.fna_prepare-split125N.fna,6445239,1,1,GCF_002075065.1_ASM207506v1_genomic.fna_prepare-split125N.fna,ASM207506v1,PA_154197,Pseudomonas aeruginosa PA_154197
GCF_002085605.1,PRJNA224116,SAMN05583819,,,na,,287,287,Pseudomonas aeruginosa,strain=RIVM-EMC2982,,latest,Complete Genome,Major,Full,2017/04/11,ASM208560v1,RIVM,GCA_002085605.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/085/605/GCF_002085605.1_ASM208560v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_002085605.1/GCF_002085605.1_ASM208560v1_genomic.fna.gz,PSAE.0521.00042,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_002085605.1_ASM208560v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_002085605.1_ASM208560v1_genomic.fna_prepare-split125N.fna,7380063,1,1,GCF_002085605.1_ASM208560v1_genomic.fna_prepare-split125N.fna,ASM208560v1,RIVM-EMC2982,Pseudomonas aeruginosa RIVM-EMC2982
GCF_002085755.1,PRJNA224116,SAMN06349407,,,na,,287,287,Pseudomonas aeruginosa,strain=E6130952,,latest,Complete Genome,Major,Full,2017/04/11,ASM208575v1,Universite Laval,GCA_002085755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/085/755/GCF_002085755.1_ASM208575v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_002085755.1/GCF_002085755.1_ASM208575v1_genomic.fna.gz,PSAE.0521.00289,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_002085755.1_ASM208575v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_002085755.1_ASM208575v1_genomic.fna_prepare-split125N.fna,7077406,2,1,GCF_002085755.1_ASM208575v1_genomic.fna_prepare-split125N.fna,ASM208575v1,E6130952,Pseudomonas aeruginosa E6130952
