assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_001454925.1,PRJNA224116,SAMN04286632,,,na,,1639,1639,Listeria monocytogenes,strain=WSLC 1047,,latest,Complete Genome,Major,Full,2015/12/01,ASM145492v1,ETH Zurich,GCA_001454925.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/454/925/GCF_001454925.1_ASM145492v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001454925.1/GCF_001454925.1_ASM145492v1_genomic.fna.gz,LIMO.0521.00044,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001454925.1_ASM145492v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001454925.1_ASM145492v1_genomic.fna_prepare-split125N.fna,2950749,1,1,GCF_001454925.1_ASM145492v1_genomic.fna_prepare-split125N.fna,ASM145492v1,WSLC 1047,Listeria monocytogenes WSLC 1047
GCF_001483405.1,PRJNA224116,SAMN04348333,,,na,,1639,1639,Listeria monocytogenes,strain=Lm 3163,,latest,Complete Genome,Major,Full,2015/12/30,ASM148340v1,"University of Zurich, Vetsuisse Faculty",GCA_001483405.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/405/GCF_001483405.1_ASM148340v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001483405.1/GCF_001483405.1_ASM148340v1_genomic.fna.gz,LIMO.0521.00053,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001483405.1_ASM148340v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001483405.1_ASM148340v1_genomic.fna_prepare-split125N.fna,2927751,1,1,GCF_001483405.1_ASM148340v1_genomic.fna_prepare-split125N.fna,ASM148340v1,Lm 3163,Listeria monocytogenes Lm 3163
GCF_001483425.1,PRJNA224116,SAMN04348332,,,na,,1639,1639,Listeria monocytogenes,strain=Lm 3136,,latest,Complete Genome,Major,Full,2015/12/30,ASM148342v1,"University of Zurich, Vetsuisse Faculty",GCA_001483425.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/425/GCF_001483425.1_ASM148342v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001483425.1/GCF_001483425.1_ASM148342v1_genomic.fna.gz,LIMO.0521.00002,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001483425.1_ASM148342v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001483425.1_ASM148342v1_genomic.fna_prepare-split125N.fna,2905347,1,1,GCF_001483425.1_ASM148342v1_genomic.fna_prepare-split125N.fna,ASM148342v1,Lm 3136,Listeria monocytogenes Lm 3136
GCF_001483445.1,PRJNA224116,SAMN04348334,,,na,,1639,1639,Listeria monocytogenes,strain=Lm N1546,,latest,Complete Genome,Major,Full,2015/12/30,ASM148344v1,"University of Zurich, Vetsuisse Faculty",GCA_001483445.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/445/GCF_001483445.1_ASM148344v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001483445.1/GCF_001483445.1_ASM148344v1_genomic.fna.gz,LIMO.0521.00225,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001483445.1_ASM148344v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001483445.1_ASM148344v1_genomic.fna_prepare-split125N.fna,3039224,2,1,GCF_001483445.1_ASM148344v1_genomic.fna_prepare-split125N.fna,ASM148344v1,Lm N1546,Listeria monocytogenes Lm N1546
GCF_001513695.1,PRJNA224116,SAMN04387840,,,na,,1639,1639,Listeria monocytogenes,strain=IZSAM_Lm_15_17439_A144,A144,latest,Complete Genome,Major,Full,2016/01/12,ASM151369v1,IZSAM,GCA_001513695.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/513/695/GCF_001513695.1_ASM151369v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001513695.1/GCF_001513695.1_ASM151369v1_genomic.fna.gz,LIMO.0521.00054,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001513695.1_ASM151369v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001513695.1_ASM151369v1_genomic.fna_prepare-split125N.fna,2905533,1,1,GCF_001513695.1_ASM151369v1_genomic.fna_prepare-split125N.fna,ASM151369v1,IZSAM_Lm_15_17439_A144,Listeria monocytogenes IZSAM_Lm_15_17439_A144
GCF_001548585.1,PRJNA224116,SAMN03002779,,,na,,1639,1639,Listeria monocytogenes,strain=CFSAN023459,,latest,Complete Genome,Major,Full,2016/02/04,ASM154858v1,FDA/CFSAN,GCA_001548585.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/585/GCF_001548585.1_ASM154858v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001548585.1/GCF_001548585.1_ASM154858v1_genomic.fna.gz,LIMO.0521.00258,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001548585.1_ASM154858v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001548585.1_ASM154858v1_genomic.fna_prepare-split125N.fna,3105523,3,1,GCF_001548585.1_ASM154858v1_genomic.fna_prepare-split125N.fna,ASM154858v1,CFSAN023459,Listeria monocytogenes CFSAN023459
GCF_001548635.1,PRJNA224116,SAMN02666871,,,na,,1639,1639,Listeria monocytogenes,strain=CFSAN010068,MD3882,latest,Complete Genome,Major,Full,2016/02/04,ASM154863v1,FDA/CFSAN,GCA_001548635.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/635/GCF_001548635.1_ASM154863v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001548635.1/GCF_001548635.1_ASM154863v1_genomic.fna.gz,LIMO.0521.00212,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001548635.1_ASM154863v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001548635.1_ASM154863v1_genomic.fna_prepare-split125N.fna,3043084,2,1,GCF_001548635.1_ASM154863v1_genomic.fna_prepare-split125N.fna,ASM154863v1,CFSAN010068,Listeria monocytogenes CFSAN010068
GCF_001551855.1,PRJNA224116,SAMN04452088,,,na,,1639,1639,Listeria monocytogenes,strain=2015TE19005-1355,,latest,Complete Genome,Major,Full,2016/02/08,ASM155185v1,IZSAM,GCA_001551855.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/551/855/GCF_001551855.1_ASM155185v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001551855.1/GCF_001551855.1_ASM155185v1_genomic.fna.gz,LIMO.0521.00001,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001551855.1_ASM155185v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001551855.1_ASM155185v1_genomic.fna_prepare-split125N.fna,2864291,1,1,GCF_001551855.1_ASM155185v1_genomic.fna_prepare-split125N.fna,ASM155185v1,2015TE19005-1355,Listeria monocytogenes 2015TE19005-1355
GCF_001596775.2,PRJNA224116,SAMN04452089,,,na,,1639,1639,Listeria monocytogenes,strain=2015TE24968,,latest,Complete Genome,Major,Full,2016/06/15,ASM159677v2,IZSAM,GCA_001596775.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/596/775/GCF_001596775.2_ASM159677v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001596775.2/GCF_001596775.2_ASM159677v2_genomic.fna.gz,LIMO.0521.00213,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001596775.2_ASM159677v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001596775.2_ASM159677v2_genomic.fna_prepare-split125N.fna,2952246,2,1,GCF_001596775.2_ASM159677v2_genomic.fna_prepare-split125N.fna,ASM159677v2,2015TE24968,Listeria monocytogenes 2015TE24968
GCF_001644625.1,PRJNA224116,SAMN03579634,,,na,,1639,1639,Listeria monocytogenes,strain=FW040025,,latest,Complete Genome,Major,Full,2016/05/16,ASM164462v1,John Bowman,GCA_001644625.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/644/625/GCF_001644625.1_ASM164462v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001644625.1/GCF_001644625.1_ASM164462v1_genomic.fna.gz,LIMO.0521.00006,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001644625.1_ASM164462v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001644625.1_ASM164462v1_genomic.fna_prepare-split125N.fna,3018390,1,1,GCF_001644625.1_ASM164462v1_genomic.fna_prepare-split125N.fna,ASM164462v1,FW040025,Listeria monocytogenes FW040025
GCF_001889585.2,PRJNA224116,SAMN05291439,,,na,,1639,1639,Listeria monocytogenes,strain=VIMVR081,,latest,Complete Genome,Major,Full,2021/02/03,ASM188958v2,N.F.Gamaleya Research Center for Epidemiology and Microbiology,GCA_001889585.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/585/GCF_001889585.2_ASM188958v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001889585.2/GCF_001889585.2_ASM188958v2_genomic.fna.gz,LIMO.0521.00008,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001889585.2_ASM188958v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001889585.2_ASM188958v2_genomic.fna_prepare-split125N.fna,2950780,1,1,GCF_001889585.2_ASM188958v2_genomic.fna_prepare-split125N.fna,ASM188958v2,VIMVR081,Listeria monocytogenes VIMVR081
GCF_001889645.2,PRJNA224116,SAMN05291441,,,na,,1639,1639,Listeria monocytogenes,strain=VIMHA007,,latest,Complete Genome,Major,Full,2021/02/03,ASM188964v2,N.F.Gamaleya Research Center for Epidemiology and Microbiology,GCA_001889645.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/889/645/GCF_001889645.2_ASM188964v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001889645.2/GCF_001889645.2_ASM188964v2_genomic.fna.gz,LIMO.0521.00009,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001889645.2_ASM188964v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001889645.2_ASM188964v2_genomic.fna_prepare-split125N.fna,2989866,1,1,GCF_001889645.2_ASM188964v2_genomic.fna_prepare-split125N.fna,ASM188964v2,VIMHA007,Listeria monocytogenes VIMHA007
GCF_001908335.1,PRJNA224116,SAMN03386937,,,na,,1639,1639,Listeria monocytogenes,strain=CFSAN029793,,latest,Complete Genome,Major,Full,2016/12/19,ASM190833v1,FDA/CFSAN,GCA_001908335.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/908/335/GCF_001908335.1_ASM190833v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001908335.1/GCF_001908335.1_ASM190833v1_genomic.fna.gz,LIMO.0521.00010,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001908335.1_ASM190833v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001908335.1_ASM190833v1_genomic.fna_prepare-split125N.fna,3030827,1,1,GCF_001908335.1_ASM190833v1_genomic.fna_prepare-split125N.fna,ASM190833v1,CFSAN029793,Listeria monocytogenes CFSAN029793
GCF_001913195.1,PRJNA224116,SAMN03160826,,,na,,1639,1639,Listeria monocytogenes,strain=HPB913,,latest,Complete Genome,Major,Full,2016/12/21,ASM191319v1,Food and Drug Administration,GCA_001913195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/913/195/GCF_001913195.1_ASM191319v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001913195.1/GCF_001913195.1_ASM191319v1_genomic.fna.gz,LIMO.0521.00011,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001913195.1_ASM191319v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001913195.1_ASM191319v1_genomic.fna_prepare-split125N.fna,3005352,1,1,GCF_001913195.1_ASM191319v1_genomic.fna_prepare-split125N.fna,ASM191319v1,HPB913,Listeria monocytogenes HPB913
GCF_001952735.1,PRJNA224116,SAMN02867555,,,na,,1639,1639,Listeria monocytogenes,strain=HPB2088,,latest,Complete Genome,Major,Full,2017/01/17,ASM195273v1,Food and Drug Administration,GCA_001952735.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/735/GCF_001952735.1_ASM195273v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001952735.1/GCF_001952735.1_ASM195273v1_genomic.fna.gz,LIMO.0521.00013,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952735.1_ASM195273v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952735.1_ASM195273v1_genomic.fna_prepare-split125N.fna,3003994,1,1,GCF_001952735.1_ASM195273v1_genomic.fna_prepare-split125N.fna,ASM195273v1,HPB2088,Listeria monocytogenes HPB2088
GCF_001952755.1,PRJNA224116,SAMN02867583,,,na,,1639,1639,Listeria monocytogenes,strain=HPB5415,,latest,Complete Genome,Major,Full,2017/01/17,ASM195275v1,Food and Drug Administration,GCA_001952755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/755/GCF_001952755.1_ASM195275v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001952755.1/GCF_001952755.1_ASM195275v1_genomic.fna.gz,LIMO.0521.00217,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952755.1_ASM195275v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952755.1_ASM195275v1_genomic.fna_prepare-split125N.fna,3082433,2,1,GCF_001952755.1_ASM195275v1_genomic.fna_prepare-split125N.fna,ASM195275v1,HPB5415,Listeria monocytogenes HPB5415
GCF_001952775.1,PRJNA224116,SAMN02839425,,,na,,1639,1639,Listeria monocytogenes,strain=HPB5622,,latest,Complete Genome,Major,Full,2017/01/17,ASM195277v1,Food and Drug Administration,GCA_001952775.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/775/GCF_001952775.1_ASM195277v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001952775.1/GCF_001952775.1_ASM195277v1_genomic.fna.gz,LIMO.0521.00218,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952775.1_ASM195277v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952775.1_ASM195277v1_genomic.fna_prepare-split125N.fna,3115752,2,1,GCF_001952775.1_ASM195277v1_genomic.fna_prepare-split125N.fna,ASM195277v1,HPB5622,Listeria monocytogenes HPB5622
GCF_001952795.1,PRJNA224116,SAMN04277002,,,na,,1639,1639,Listeria monocytogenes,strain=CFSAN042079,,latest,Complete Genome,Major,Full,2017/01/17,ASM195279v1,Food and Drug Administration,GCA_001952795.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/952/795/GCF_001952795.1_ASM195279v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001952795.1/GCF_001952795.1_ASM195279v1_genomic.fna.gz,LIMO.0521.00016,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952795.1_ASM195279v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001952795.1_ASM195279v1_genomic.fna_prepare-split125N.fna,3005348,1,1,GCF_001952795.1_ASM195279v1_genomic.fna_prepare-split125N.fna,ASM195279v1,CFSAN042079,Listeria monocytogenes CFSAN042079
GCF_001998915.1,PRJNA224116,SAMN06297508,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-1559 LM1,,latest,Complete Genome,Major,Full,2017/02/14,ASM199891v1,Canadian Food Inspection Agency,GCA_001998915.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/998/915/GCF_001998915.1_ASM199891v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001998915.1/GCF_001998915.1_ASM199891v1_genomic.fna.gz,LIMO.0521.00018,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001998915.1_ASM199891v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001998915.1_ASM199891v1_genomic.fna_prepare-split125N.fna,2972553,1,1,GCF_001998915.1_ASM199891v1_genomic.fna_prepare-split125N.fna,ASM199891v1,10-092876-1559 LM1,Listeria monocytogenes 10-092876-1559 LM1
GCF_001998945.1,PRJNA224116,SAMN06297509,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-0168,,latest,Complete Genome,Major,Full,2017/02/14,ASM199894v1,Canadian Food Inspection Agency,GCA_001998945.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/998/945/GCF_001998945.1_ASM199894v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001998945.1/GCF_001998945.1_ASM199894v1_genomic.fna.gz,LIMO.0521.00020,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001998945.1_ASM199894v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001998945.1_ASM199894v1_genomic.fna_prepare-split125N.fna,3072093,1,1,GCF_001998945.1_ASM199894v1_genomic.fna_prepare-split125N.fna,ASM199894v1,10-092876-0168,Listeria monocytogenes 10-092876-0168
GCF_001998985.1,PRJNA224116,SAMN06297510,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-1063 LM3,,latest,Complete Genome,Major,Full,2017/02/14,ASM199898v1,Canadian Food Inspection Agency,GCA_001998985.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/998/985/GCF_001998985.1_ASM199898v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001998985.1/GCF_001998985.1_ASM199898v1_genomic.fna.gz,LIMO.0521.00022,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001998985.1_ASM199898v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001998985.1_ASM199898v1_genomic.fna_prepare-split125N.fna,2913947,1,1,GCF_001998985.1_ASM199898v1_genomic.fna_prepare-split125N.fna,ASM199898v1,10-092876-1063 LM3,Listeria monocytogenes 10-092876-1063 LM3
GCF_001999005.1,PRJNA224116,SAMN06297521,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-0055 LM4,,latest,Complete Genome,Major,Full,2017/02/14,ASM199900v1,Canadian Food Inspection Agency,GCA_001999005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/005/GCF_001999005.1_ASM199900v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001999005.1/GCF_001999005.1_ASM199900v1_genomic.fna.gz,LIMO.0521.00023,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999005.1_ASM199900v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999005.1_ASM199900v1_genomic.fna_prepare-split125N.fna,2989685,1,1,GCF_001999005.1_ASM199900v1_genomic.fna_prepare-split125N.fna,ASM199900v1,10-092876-0055 LM4,Listeria monocytogenes 10-092876-0055 LM4
GCF_001999025.1,PRJNA224116,SAMN06297522,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-0731 LM5,,latest,Complete Genome,Major,Full,2017/02/14,ASM199902v1,Canadian Food Inspection Agency,GCA_001999025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/025/GCF_001999025.1_ASM199902v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001999025.1/GCF_001999025.1_ASM199902v1_genomic.fna.gz,LIMO.0521.00025,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999025.1_ASM199902v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999025.1_ASM199902v1_genomic.fna_prepare-split125N.fna,2996793,1,1,GCF_001999025.1_ASM199902v1_genomic.fna_prepare-split125N.fna,ASM199902v1,10-092876-0731 LM5,Listeria monocytogenes 10-092876-0731 LM5
GCF_001999045.1,PRJNA224116,SAMN06297524,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-1155 LM6,,latest,Complete Genome,Major,Full,2017/02/14,ASM199904v1,Canadian Food Inspection Agency,GCA_001999045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/045/GCF_001999045.1_ASM199904v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001999045.1/GCF_001999045.1_ASM199904v1_genomic.fna.gz,LIMO.0521.00026,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999045.1_ASM199904v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999045.1_ASM199904v1_genomic.fna_prepare-split125N.fna,2974450,1,1,GCF_001999045.1_ASM199904v1_genomic.fna_prepare-split125N.fna,ASM199904v1,10-092876-1155 LM6,Listeria monocytogenes 10-092876-1155 LM6
GCF_001999065.1,PRJNA224116,SAMN06297525,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-1547 LM7,,latest,Complete Genome,Major,Full,2017/02/14,ASM199906v1,Canadian Food Inspection Agency,GCA_001999065.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/065/GCF_001999065.1_ASM199906v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001999065.1/GCF_001999065.1_ASM199906v1_genomic.fna.gz,LIMO.0521.00027,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999065.1_ASM199906v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999065.1_ASM199906v1_genomic.fna_prepare-split125N.fna,2922011,1,1,GCF_001999065.1_ASM199906v1_genomic.fna_prepare-split125N.fna,ASM199906v1,10-092876-1547 LM7,Listeria monocytogenes 10-092876-1547 LM7
GCF_001999085.1,PRJNA224116,SAMN06297526,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-1235 LM8,,latest,Complete Genome,Major,Full,2017/02/14,ASM199908v1,Canadian Food Inspection Agency,GCA_001999085.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/085/GCF_001999085.1_ASM199908v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001999085.1/GCF_001999085.1_ASM199908v1_genomic.fna.gz,LIMO.0521.00029,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999085.1_ASM199908v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999085.1_ASM199908v1_genomic.fna_prepare-split125N.fna,2966818,1,1,GCF_001999085.1_ASM199908v1_genomic.fna_prepare-split125N.fna,ASM199908v1,10-092876-1235 LM8,Listeria monocytogenes 10-092876-1235 LM8
GCF_001999105.1,PRJNA224116,SAMN06297602,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-0145 LM9,,latest,Complete Genome,Major,Full,2017/02/14,ASM199910v1,Canadian Food Inspection Agency,GCA_001999105.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/105/GCF_001999105.1_ASM199910v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001999105.1/GCF_001999105.1_ASM199910v1_genomic.fna.gz,LIMO.0521.00031,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999105.1_ASM199910v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999105.1_ASM199910v1_genomic.fna_prepare-split125N.fna,3070031,1,1,GCF_001999105.1_ASM199910v1_genomic.fna_prepare-split125N.fna,ASM199910v1,10-092876-0145 LM9,Listeria monocytogenes 10-092876-0145 LM9
GCF_001999125.1,PRJNA224116,SAMN06297603,,,na,,1639,1639,Listeria monocytogenes,strain=10-092876-1763 LM10,,latest,Complete Genome,Major,Full,2017/02/14,ASM199912v1,Canadian Food Inspection Agency,GCA_001999125.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/999/125/GCF_001999125.1_ASM199912v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001999125.1/GCF_001999125.1_ASM199912v1_genomic.fna.gz,LIMO.0521.00033,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999125.1_ASM199912v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001999125.1_ASM199912v1_genomic.fna_prepare-split125N.fna,2940913,1,1,GCF_001999125.1_ASM199912v1_genomic.fna_prepare-split125N.fna,ASM199912v1,10-092876-1763 LM10,Listeria monocytogenes 10-092876-1763 LM10
